"Longitude","Latitude"
-3673.35499175471,2176.26970187045
-337.507991754727,-4618.85063712948
-5033.26861875473,1034.29807886983
4171.44520324528,-664.759993129843
-6051.81390275473,-1560.99088712989
-5217.8521527547,-2363.81806512952
5684.80779224527,416.054434870325
-2715.9669027547,-2394.95263712992
1792.9862922453,-2734.09708213012
-646.629813754728,-2424.97526012997
63.9055972452852,-788.186332129515
-399.777135754691,-1993.53904812971
-3056.22329675471,-1189.59992112973
6395.34320324528,725.176256870473
-5063.29124175472,2702.22157886989
-8028.8592247547,-386.772743130095
-90.6553137546904,-3383.47529813002
2070.9735422453,-1220.73449313013
2040.9509192453,-325.615548129645
-2406.8450807547,-3413.49792113007
2750.37438124531,-2888.65799313019
-3240.80683075474,2763.37877387034
-1975.40886875469,-2610.67074312965
-3271.94140275469,-2023.56167112976
-368.642563754734,-4247.4596711301
7322.70866924528,-1283.00363713014
-6576.65383075471,478.323578870338
-2067.7006357547,-1313.02626013019
7322.70866924528,-2672.93988712967
496.453758245304,1744.83348987019
1330.41550824529,1342.30795187042
959.024542245273,694.041684870072
3893.45795324529,-171.054637129571
3646.6052752453,4431.30227387041
6148.4905252453,1281.15075686997
1021.29368624529,1034.29807886983
-2314.55331375469,-942.74724312959
-2253.39611875469,2516.52609587021
1268.14636424527,-2023.56167112976
-1294.89608075473,-3877.18065412951
-4291.59863575471,-2178.12258212983
373.027419245286,3010.23145187048
5406.82054224528,-541.33365413017
156.197364245297,2671.08700687028
1577.26818624527,2300.80798987048
-5867.23036875471,-201.07726012962
-1233.73888575472,4122.18045187026
1391.57270324529,1805.99068486985
218.46650824531,-1159.57729812968
6766.7341692453,-1529.85631512949
7291.57409724528,-1622.14808212955
897.867347245267,1528.0034348701
5623.65059724527,-3877.18065412951
-4661.87765275471,1126.58984586989
-2376.82245775471,1805.99068486985
5778.21150824529,-2271.52629812946
-3056.22329675471,2361.96518487014
7538.42677524527,-942.74724312959
12542.1972752453,-3197.77981512955
-2500.24879675472,-139.92006512996
-5311.25586875472,-3135.51067112954
3090.63077524531,-541.33365413017
-1850.87058075472,1312.28532887037
-4137.03772475473,3258.19607887018
6642.19588124527,2269.67341787007
-1666.28704675469,1898.28245186991
4171.44520324528,-3321.20615413001
4016.88429224531,1898.28245186991
-1850.87058075472,-3105.48804812949
743.306436245292,-4124.03333212964
-3518.79408075473,-2765.23165412973
-5495.83940275469,-2765.23165412973
-5094.42581375473,1435.71166787004
2225.53445324527,-4000.60699312997
-4755.28136875473,-2178.12258212983
7538.42677524527,138.067184869787
4542.8361692453,3258.19607887018
-1789.71338575471,2980.20882887043
-7287.18924175473,508.346201870386
-1264.87345775473,1373.44252387003
3801.16618624528,-3012.08433212986
-121.789885754697,662.907112870461
-2993.9541527547,-1653.28265412995
2843.77809724528,1898.28245186991
-2469.11422475472,-2116.96538713017
3028.3616312453,-355.638171129694
2936.06986424529,-541.33365413017
-152.924457754703,1528.0034348701
6581.03868624527,1126.58984586989
743.306436245292,1250.01618487036
-863.459868754716,-3043.21890412947
-121.789885754697,3505.04875687032
-1202.60431375472,-664.759993129843
7044.72141924529,478.323578870338
1175.85459724531,3998.7541128698
496.453758245304,3350.48784587024
3245.19168624529,1250.01618487036
1422.7072752453,3041.36602387009
3059.49620324531,1559.13800687051
-1141.44711875471,3442.7796128703
3214.05711424528,-819.320904129917
4110.28800824528,-2702.96251012971
3121.76534724527,-1283.00363713014
897.867347245267,3659.60966787039
6457.6123472453,-572.468226129781
-2747.10147475471,1805.99068486985
-3395.36774175471,972.028934869819
1577.26818624527,-232.211832130021
1237.01179224527,-1437.56454813021
2720.35175824531,-355.638171129694
4418.29788124527,3937.59691787014
-1913.13972475473,4061.02325686981
-7688.60283075469,-2085.83081512977
6117.35595324529,1034.29807886983
4603.9933642453,-911.612671129978
-2191.12697475472,-664.759993129843
-5033.26861875473,-1406.42997612981
-9233.09999175473,-2054.69624313016
-9387.66090275471,-757.051760129904
-7936.56745775473,384.919862869923
-6979.17936875473,-1838.97813712963
-276.350796754722,292.628095869862
-6114.0830467547,2146.2470788704
4820.82341924529,-3506.9016371297
-1419.4343687547,1774.85611287024
7970.97493624529,-510.199082129768
-7132.6283307547,-294.480976130034
