"Longitude","Latitude"
-4661.87765275471,1620.29520187016
-6329.80115275473,2083.97793487039
-8461.40738575472,-1313.02626013019
-1233.73888575472,-4031.74156512958
-2809.37061875472,539.480773869998
-3827.91590275473,-2424.97526012997
-4724.14679675473,-2888.65799313019
-9356.5263307547,-2054.69624313016
7847.54859724527,2300.80798987048
-6948.04479675473,45.7754178705162
3708.87441924526,2238.53884587046
2750.37438124531,940.894362870208
929.001919245274,-4309.72881513012
959.024542245273,-2085.83081512977
8310.11938124529,1805.99068486985
-3581.06322475469,1435.71166787004
-5495.83940275469,-2950.9271371302
2720.35175824531,1898.28245186991
-1820.84795775472,76.9099898701276
-4878.7077077547,3288.21870187023
2812.64352524527,-4525.44692112985
1514.99904224531,3566.20595186998
774.441008245298,-479.064510130157
-2437.97965275471,-2054.69624313016
8341.25395324529,1466.84623987044
1669.55995324529,76.9099898701276
5592.51602524531,-1159.57729812968
-1542.86070775472,-1807.84356513002
-8800.55183075472,-2363.81806512952
1731.8290972453,-3722.61974312943
-5867.23036875471,1342.30795187042
-3488.77145775473,-3105.48804812949
526.476381245303,-3939.44979812952
2442.36450824531,2856.78248986997
-3796.78133075472,3072.50059587049
2380.0953642453,-4711.14240412954
12604.4664192453,-4340.86338712973
2225.53445324527,1868.25982886986
-29.4981187547341,-1251.86906512974
-8986.2473137547,-2146.98801012943
804.463631245297,3906.46234587053
-3271.94140275469,-2085.83081512977
-2592.54056375474,-3908.31522612991
1021.29368624529,-1066.17358213005
-4693.01222475472,2361.96518487014
5252.2596312453,848.602595870146
-2809.37061875472,-2610.67074312965
-7658.58020775469,-572.468226129781
3924.59252524529,508.346201870386
7507.29220324531,1991.68616787033
8310.11938124529,508.346201870386
-2067.7006357547,3412.75698987025
804.463631245297,2980.20882887043
-1666.28704675469,-3753.75431512983
-2684.8323307547,-3258.93701013
156.197364245297,-2456.10983212958
-2128.85783075471,-3258.93701013
-1233.73888575472,-3475.76706513009
-307.485368754728,-3197.77981512955
-3210.78420775469,-3630.32797613016
-523.203474754709,-3506.9016371297
-1604.01790275473,-2271.52629812946
32.7710252452788,-4433.15515412979
-2283.41874175474,-3444.63249312968
248.489131245309,-3012.08433212986
-3951.3422417547,-2023.56167112976
-7287.18924175473,-2363.81806512952
-5372.41306375473,-695.894565129454
-5464.70483075469,-2672.93988712967
-5464.70483075469,-1931.2699041297
-3859.05047475469,-3568.05883213015
-4013.61138575471,-2980.94976012946
-2839.39324175472,-1931.2699041297
-6453.2274917547,-2301.5489211295
-3457.63688575472,-2363.81806512952
-4693.01222475472,-3258.93701013
-5897.25299175471,-1529.85631512949
-4939.86490275471,-479.064510130157
-4569.5858857547,-1344.1608321298
-3395.36774175471,-1838.97813712963
-6701.19211875469,-1776.70899312962
-6268.64395775472,-2116.96538713017
743.306436245292,-3475.76706513009
1514.99904224531,-3536.92426012975
8372.3885252453,-1097.30815412966
8002.10950824529,-1344.1608321298
6735.59959724529,786.333451870133
8002.10950824529,-479.064510130157
6920.18313124527,354.897239869875
5592.51602524531,1281.15075686997
7878.68316924527,1404.57709587043
7569.56134724527,1034.29807886983
6673.33045324528,-479.064510130157
7415.0004362453,-201.07726012962
8002.10950824529,-16.4937261294967
6117.35595324529,1528.0034348701
6704.46502524528,1774.85611287024
5314.52877524527,1837.12525687025
7074.74404224529,1312.28532887037
7476.1576312453,-3135.51067112954
4974.27238124531,-1560.99088712989
6704.46502524528,-1189.59992112973
5314.52877524527,-2023.56167112976
7908.70579224527,-2579.53617113004
6673.33045324528,-1931.2699041297
7569.56134724527,-2271.52629812946
4480.56702524528,-633.625421129441
3801.16618624528,14.6408458701147
5159.96786424529,-263.346404129633
4171.44520324528,508.346201870386
4480.56702524528,292.628095869862
5808.23413124529,-695.894565129454
496.453758245304,2547.66066786982
156.197364245297,4184.44959587027
1175.85459724531,2856.78248986997
-460.934330754696,3010.23145187048
681.037292245279,3505.04875687032
3584.33613124529,4339.01050687035
248.489131245309,3720.76686287005
1824.12086424531,3751.90143487045
2380.0953642453,3412.75698987025
8125.53584724531,-2023.56167112976
6364.20863124528,-2796.36622613013
3986.86166924531,-1715.55179812996
3770.03161424527,-1498.72174312987
6982.45227524528,-2332.68349312991
-245.216224754715,4493.57141787042
-615.495241754721,3690.74423987
1824.12086424531,4215.58416786988
-152.924457754703,2886.80511287002
2781.50895324531,3597.34052387038
7322.70866924528,2269.67341787007
6210.75966924531,3195.92693487017
4820.82341924529,3720.76686287005
5222.2370082453,4276.74136287033
6827.8913642453,2207.40427387006
3554.31350824529,3258.19607887018
4449.43245324528,2608.81786287027
5067.67609724528,2702.22157886989
6179.6250972453,2608.81786287027
5437.95511424528,3473.91418486991
3770.03161424527,2980.20882887043
5005.40695324526,1868.25982886986
-1511.72613575472,-1035.03901012965
-2531.38336875473,-727.029137129855
-2098.83520775471,-603.602798130183
-2036.5660637547,-1066.17358213005
1082.45088124529,354.897239869875
2689.2171862453,-294.480976130034
1206.98916924527,1837.12525687025
-2437.97965275471,3566.20595186998
-4847.57313575469,2917.93968487042
-2314.55331375469,2856.78248986997
-5217.8521527547,1064.32070186988
-1388.2997967547,-1097.30815412966
-1666.28704675469,972.028934869819
897.867347245267,1157.72441787029
2348.96079224529,1590.27257887012
5469.08968624529,2886.80511287002
1916.41263124527,1620.29520187016
-646.629813754728,1620.29520187016
2009.81634724529,1342.30795187042
-955.751635754728,1620.29520187016
13252.7326862453,-4680.00783212993
-4105.90315275472,-1251.86906512974
3554.31350824529,1157.72441787029
7970.97493624529,1929.41702387031
-4168.17229675469,1960.55159586992
-5804.9612247547,2176.26970187045
3121.76534724527,2608.81786287027
2904.93529224528,478.323578870338
-1572.88333075472,3195.92693487017
-4105.90315275472,910.871739870159
-9820.20906375473,-1283.00363713014
465.319186245298,4585.86318487048
-2191.12697475472,1373.44252387003
-2592.54056375474,1960.55159586992
-7843.16374175472,-201.07726012962
-5464.70483075469,539.480773869998
-3518.79408075473,1126.58984586989
-8306.84647475469,-2332.68349312991
-8399.1382417547,-942.74724312959
248.489131245309,-881.59004812993
-121.789885754697,-942.74724312959
-893.482491754716,-1498.72174312987
-9171.94279675473,-850.455476129528
-430.911707754697,2052.84336286999
-1326.03065275473,-1560.99088712989
-5125.56038575469,1435.71166787004
4233.71434724529,-2209.25715412944
2596.92541924529,2361.96518487014
1052.42825824529,2393.09975687054
-7504.01929675472,539.480773869998
-6979.17936875473,-479.064510130157
-6607.78840275472,-788.186332129515
-7040.33656375469,-1313.02626013019
-7040.33656375469,-201.07726012962
-430.911707754697,1312.28532887037
-4538.45131375469,1898.28245186991
-3271.94140275469,2361.96518487014
-1758.5788137547,4122.18045187026
2874.91266924528,-1128.44272613007
2658.08261424529,-77.6509211299468
-1758.5788137547,3937.59691787014
-5495.83940275469,1218.88161286995
2380.0953642453,-510.199082129768
-307.485368754728,2300.80798987048
-1048.04340275469,4153.31502386987
2040.9509192453,2639.95243486988
-4785.30399175473,1713.69891786979
279.623703245266,-1283.00363713014
-3395.36774175471,3442.7796128703
-6546.63120775471,1126.58984586989
1.63645324527231,1281.15075686997
2596.92541924529,-819.320904129917
-1975.40886875469,2763.37877387034
-1202.60431375472,3566.20595186998
-121.789885754697,-727.029137129855
-5589.24311875471,2115.11250687
-6948.04479675473,-819.320904129917
835.598203245304,-201.07726012962
-4630.74308075471,632.884489870412
-955.751635754728,4431.30227387041
-3395.36774175471,-1437.56454813021
8310.11938124529,-1962.4044761301
-90.6553137546904,-47.6282981298982
-6576.65383075471,-973.881815129991
1546.13361424527,879.737167870548
-2747.10147475471,756.310828870085
279.623703245266,2300.80798987048
-5002.13404675472,786.333451870133
4140.31063124528,1250.01618487036
1514.99904224531,786.333451870133
5808.23413124529,-1745.57442113001
3460.90979224527,-4000.60699312997
125.062792245291,-1900.13533213008
-2128.85783075471,-417.907315129707
-5712.66945775473,1003.16350687022
2781.50895324531,3968.73148987054
929.001919245274,4524.70598987003
-5712.66945775473,2917.93968487042
-399.777135754691,-2857.52342112979
403.050042245285,-1993.53904812971
-9820.20906375473,-1406.42997612981
-4847.57313575469,-1653.28265412995
-863.459868754716,1188.85898986991
3708.87441924526,-942.74724312959
3399.75259724531,-3536.92426012975
3955.7270972453,-2487.24440412998
-2314.55331375469,-1251.86906512974
2348.96079224529,-2209.25715412944
-2623.67513575469,-1622.14808212955
-1789.71338575471,-1467.58717112947
-3025.08872475471,1218.88161286995
-1975.40886875469,106.932612870176
4110.28800824528,-1745.57442113001
-3395.36774175471,1312.28532887037
-2839.39324175472,3041.36602387009
3770.03161424527,1651.42977387057
2380.0953642453,4092.15782887021
-7194.89747475471,-1962.4044761301
-1758.5788137547,-2054.69624313016
-3488.77145775473,-1097.30815412966
-3056.22329675471,-139.92006512996
-2839.39324175472,1157.72441787029
-3951.3422417547,-1591.01351012994
-29.4981187547341,1435.71166787004
-5033.26861875473,1157.72441787029
-3581.06322475469,1250.01618487036
1391.57270324529,-633.625421129441
-4847.57313575469,-2702.96251012971
4727.41970324527,940.894362870208
2442.36450824531,1929.41702387031
-4229.32949175469,2794.51334586996
743.306436245292,2238.53884587046
2658.08261424529,-2456.10983212958
1669.55995324529,-4680.00783212993
-5464.70483075469,-3135.51067112954
-708.898957754691,539.480773869998
-2715.9669027547,-2394.95263712992
-801.190724754703,1805.99068486985
7569.56134724527,354.897239869875
4110.28800824528,-1838.97813712963
3986.86166924531,-1591.01351012994
8464.68029224531,478.323578870338
-4630.74308075471,1590.27257887012
6395.34320324528,-1220.73449313013
3368.61802524531,-850.455476129528
2534.65627524527,-510.199082129768
-4600.72045775471,1528.0034348701
774.441008245298,-727.029137129855
6581.03868624527,-2271.52629812946
-5280.12129675471,1774.85611287024
5839.3687032453,478.323578870338
-5403.54763575473,-3105.48804812949
-1975.40886875469,-2610.67074312965
-3240.80683075474,879.737167870548
-5959.52213575472,2052.84336286999
14210.1207752453,-3722.61974312943
-4477.29411875469,1496.86886287049
3677.73984724531,-2424.97526012997
-6114.0830467547,2052.84336286999
-1572.88333075472,725.176256870473
1.63645324527231,323.762667870263
8681.5103472453,-1159.57729812968
7785.2794532453,-1437.56454813021
-2747.10147475471,879.737167870548
-3056.22329675471,4061.02325686981
3276.32625824529,-4742.27697612994
6210.75966924531,4400.16770187001
6210.75966924531,3814.17057887046
8526.94943624527,-664.759993129843
1175.85459724531,200.3363288698
897.867347245267,-4834.56874313
-6082.94847475469,-1251.86906512974
-3643.33236875471,-541.33365413017
2781.50895324531,-572.468226129781
2133.24268624531,2146.2470788704
8464.68029224531,786.333451870133
897.867347245267,2547.66066786982
-1944.27429675474,3381.62241786985
-1850.87058075472,-386.772743130095
5870.5032752453,-139.92006512996
-3056.22329675471,1373.44252387003
-4383.89040275472,2022.82073986994
5808.23413124529,-850.455476129528
1514.99904224531,2702.22157886989
5222.2370082453,725.176256870473
-1171.46974175471,2176.26970187045
-2531.38336875473,-3135.51067112954
95.0401692452917,2856.78248986997
4016.88429224531,230.358951869849
6488.7469192453,-449.041887130108
-2437.97965275471,1435.71166787004
5778.21150824529,-2301.5489211295
1608.40275824528,-2178.12258212983
2565.79084724528,1281.15075686997
2720.35175824531,725.176256870473
-2561.40599175473,200.3363288698
-5742.69208075473,1126.58984586989
4696.28513124531,1095.45527387028
-6731.21474175469,1250.01618487036
-4816.43856375469,570.615345870399
-337.507991754727,2639.95243486988
1669.55995324529,-1807.84356513002
3801.16618624528,1898.28245186991
5993.92961424527,-232.211832130021
-1820.84795775472,2516.52609587021
-1233.73888575472,-2116.96538713017
-2531.38336875473,-850.455476129528
4820.82341924529,-263.346404129633
-3488.77145775473,-3568.05883213015
-3735.62413575472,2115.11250687
1175.85459724531,200.3363288698
2812.64352524527,-942.74724312959
-1572.88333075472,2115.11250687
-3148.51506375472,2300.80798987048
1546.13361424527,-1406.42997612981
-1419.4343687547,1744.83348987019
-7318.32381375473,-2765.23165412973
-6392.07029675469,725.176256870473
5778.21150824529,-2271.52629812946
279.623703245266,1620.29520187016
-5372.41306375473,-3413.49792113007
5222.2370082453,1373.44252387003
-9048.51645775471,-1869.00076012968
1824.12086424531,570.615345870399
-7009.20199175473,-201.07726012962
-29.4981187547341,-2240.39172612984
-6206.37481375471,1898.28245186991
-9233.09999175473,-1962.4044761301
-3148.51506375472,1003.16350687022
-4693.01222475472,3195.92693487017
-6979.17936875473,1188.85898986991
-4908.7303307547,3010.23145187048
-6360.93572475473,2022.82073986994
-7905.43288575473,384.919862869923
-7287.18924175473,508.346201870386
279.623703245266,508.346201870386
2102.1081142453,2207.40427387006
-8430.27281375471,-2765.23165412973
6581.03868624527,3350.48784587024
3708.87441924526,4524.70598987003
1.63645324527231,-4773.41154812955
-2500.24879675472,-4155.16790413004
2009.81634724529,-3074.35347612988
-1294.89608075473,-4433.15515412979
8558.08400824528,-1838.97813712963
8558.08400824528,-232.211832130021
-2437.97965275471,4276.74136287033
4326.00611424531,-4370.88601012978
1514.99904224531,4554.72861287008
-1727.4442417547,-4309.72881513012
-3056.22329675471,-4000.60699312997
-5063.29124175472,-3568.05883213015
3430.88716924527,-2857.52342112979
-832.32529675471,1404.57709587043
-863.459868754716,-3043.21890412947
4542.8361692453,4462.43684587002
-9264.23456375469,-1344.1608321298
-8800.55183075472,-325.615548129645
-10530.7444747547,-1283.00363713014
6457.6123472453,-572.468226129781
-1357.16522475469,1744.83348987019
1978.68177524529,2207.40427387006
5500.2242582453,4307.87593486995
-4477.29411875469,1404.57709587043
7137.0131862453,-3352.34072612962
-6576.65383075471,-2919.7925651298
2874.91266924528,4585.86318487048
5500.2242582453,-1406.42997612981
4294.8715422453,-3352.34072612962
-5712.66945775473,2732.24420186994
-460.934330754696,-1189.59992112973
557.61095324531,-1622.14808212955
156.197364245297,2052.84336286999
5808.23413124529,-1715.55179812996
3738.89704224531,1095.45527387028
2781.50895324531,2115.11250687
743.306436245292,1805.99068486985
-2159.99240275472,-2857.52342112979
-770.056152754697,-2332.68349312991
3615.47070324529,-1406.42997612981
1855.25543624527,138.067184869787
310.758275245273,1682.56434587018
-955.751635754728,-1993.53904812971
-1511.72613575472,1837.12525687025
-307.485368754728,601.74991787001
-399.777135754691,1404.57709587043
4357.14068624526,1373.44252387003
-4847.57313575469,1281.15075686997
6210.75966924531,1898.28245186991
1360.43813124529,3041.36602387009
-5681.53488575473,-1498.72174312987
3708.87441924526,-355.638171129694
3460.90979224527,-263.346404129633
4048.01886424531,-911.612671129978
-1294.89608075473,3041.36602387009
1206.98916924527,-1066.17358213005
-4013.61138575471,478.323578870338
5747.07693624528,2176.26970187045
557.61095324531,-139.92006512996
-2469.11422475472,3783.03600687006
4727.41970324527,-2178.12258212983
-6576.65383075471,478.323578870338
5067.67609724528,-1066.17358213005
2658.08261424529,-2301.5489211295
2164.37725824527,632.884489870412
3306.34888124529,169.201756870189
373.027419245286,45.7754178705162
-430.911707754697,-2950.9271371302
-1419.4343687547,1774.85611287024
-4352.75583075471,-819.320904129917
-2684.8323307547,-1869.00076012968
3214.05711424528,-3661.46254812977
-4661.87765275471,-1467.58717112947
1330.41550824529,1929.41702387031
6704.46502524528,-3074.35347612988
3245.19168624529,384.919862869923
373.027419245286,-1467.58717112947
3893.45795324529,45.7754178705162
-1789.71338575471,-1220.73449313013
-5280.12129675471,-2023.56167112976
-1171.46974175471,1837.12525687025
-1294.89608075473,-479.064510130157
-1048.04340275469,-1283.00363713014
-955.751635754728,-1622.14808212955
-8584.83372475474,-1838.97813712963
-8369.1156187547,-1622.14808212955
-6515.49663575471,-2549.51354812999
-2159.99240275472,-1715.55179812996
-1635.15247475474,-2394.95263712992
2534.65627524527,-4525.44692112985
3059.49620324531,-4433.15515412979
3523.17893624528,-4247.4596711301
619.880097245273,-942.74724312959
-1110.3125467547,-3506.9016371297
2348.96079224529,-2702.96251012971
-8831.68640275472,-2394.95263712992
1113.5854532453,-510.199082129768
-1789.71338575471,45.7754178705162
-4044.74595775472,-2271.52629812946
1947.54720324528,-1560.99088712989
-1110.3125467547,-911.612671129978
-6082.94847475469,-2332.68349312991
-6360.93572475473,14.6408458701147
